entity:sample_id	participant	submitter_id	sample_type_code	sample_type	tissue_type	tissue_type	sample_type	MethArray__Lift__methylation_beta_value__txt__drs_url	TissueSlide__msa__slide_image__drs_url	WXS__BWAMDupCoClean__aligned_reads__bam__drs_url	WXS__BWAMDupCoClean__aligned_reads__bai__drs_url	GeneArray__DNAcopy__copy_number_segment__txt__drs_url	GeneArray__DNAcopy__masked_copy_number_segment__txt__drs_url	WXS__MuTect2AggrMask__masked_somatic_mutation__maf__drs_url	WXS__MuTect2AggrMask__aggregated_somatic_mutation__maf__drs_url	WXS__VarScan2AggrMask__aggregated_somatic_mutation__maf__drs_url	WXS__VarScan2AggrMask__masked_somatic_mutation__maf__drs_url	WXS__MuSEAggrMask__aggregated_somatic_mutation__maf__drs_url	WXS__SomSnipAggrMask__aggregated_somatic_mutation__maf__drs_url	RNAseq__STAR2Pass__aligned_reads__bam__drs_url	RNAseq__HTSEQFPKMUQ__gene_expression_quantification__txt__drs_url	TissueSlide__tsc__slide_image__drs_url	RNAseq__HTSeqCounts__gene_expression_quantification__txt__drs_url	RNAseq__HTSeqFPKM__gene_expression_quantification__txt__drs_url	miRNAseq__BWAaln__aligned_reads__bam__drs_url	miRNAseq__BWAaln__aligned_reads__bai__drs_url	miRNAseq__BCGSCmiRNA__mirna_expression_quantification__txt__drs_url	miRNAseq__BCGSCmiRNA__isoform_expression_quantification__txt__drs_url	TissueSlide__tsa__slide_image__drs_url	TissueSlide__ts1__slide_image__drs_url	TissueSlide__bsa__slide_image__drs_url	TissueSlide__tsb__slide_image__drs_url	ATACSeq__BWAwithMarkDuplicatesandBQSR__aligned_reads__bam__drs_url	ATACSeq__BWAwithMarkDuplicatesandBQSR__aligned_reads__bai__drs_url	TissueSlide__bs1__slide_image__drs_url	DiagSlide__dx1__slide_image__drs_url	TissueSlide__bsb__slide_image__drs_url	TissueSlide__ms1__slide_image__drs_url	TissueSlide__bsc__slide_image__drs_url	TissueSlide__tsd__slide_image__drs_url	TissueSlide__ts2__slide_image__drs_url	TissueSlide__bs2__slide_image__drs_url	DiagSlide__dx2__slide_image__drs_url	TissueSlide__ts3__slide_image__drs_url	TissueSlide__msb__slide_image__drs_url	TissueSlide__bs4__slide_image__drs_url	TissueSlide__bs3__slide_image__drs_url	TissueSlide__tsf__slide_image__drs_url	TissueSlide__bs6__slide_image__drs_url	TissueSlide__bs5__slide_image__drs_url	TissueSlide__tse__slide_image__drs_url	TissueSlide__msc__slide_image__drs_url	TissueSlide__tsg__slide_image__drs_url	TissueSlide__ts6__slide_image__drs_url	TissueSlide__ts4__slide_image__drs_url	TissueSlide__bs7__slide_image__drs_url	TissueSlide__ts7__slide_image__drs_url	TissueSlide__ts5__slide_image__drs_url	TissueSlide__bsd__slide_image__drs_url	TissueSlide__tsh__slide_image__drs_url	TissueSlide__ms2__slide_image__drs_url	TissueSlide__tsi__slide_image__drs_url	DiagSlide__dx3__slide_image__drs_url	DiagSlide__dx4__slide_image__drs_url
17242dfe-73d4-402f-b719-410f4bee30e6	2b19a6b4-7a17-4452-b4aa-6fc18adc0c3c	TCGA-D8-A1XL-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/df3dc880-b122-4e08-af44-63e0adb14f16	drs://dataguids.org/f205453f-1e5d-443a-9be1-642840a49f03	drs://dataguids.org/63332e7a-2ba9-4077-915f-5e56796875d5	drs://dataguids.org/ed95301b-ff1d-4ba6-a47a-66ad6463449b	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
e5053de2-2a3b-4559-a166-35df5386d644	2b19a6b4-7a17-4452-b4aa-6fc18adc0c3c	TCGA-D8-A1XL-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/5b3ae523-155a-4bce-95b5-af83cc79f3ef	__DELETE__	drs://dataguids.org/b99409b3-a59e-45f0-9759-682e91dfc1e9	drs://dataguids.org/388723ec-628d-4f60-aa2b-594f11a3732f	drs://dataguids.org/b68add7c-dc93-482a-878d-0683afe6dad3	drs://dataguids.org/4bc23793-d9f7-4273-a6f3-da5da600ac00	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/8220e65b-700d-4a17-a065-91bb61d1ba17	drs://dataguids.org/3977f057-5a10-4270-b8bb-55c95f16072e	__DELETE__	drs://dataguids.org/69b73392-0ae9-402a-9fd9-8220d8a7526b	drs://dataguids.org/55d6a107-472c-4d1d-9b34-0d1dd8a6e1b8	drs://dataguids.org/76ecd383-3198-4252-9ad5-d751bdda45c2	drs://dataguids.org/e9283217-99ca-4036-a246-1ed9a5b8c1cf	drs://dataguids.org/c0c2e14e-a426-40a9-96d3-ca2f6fbd8ec4	__DELETE__	__DELETE__	drs://dataguids.org/6dbf5282-b92a-4f91-8a86-80f3f4acc3fa	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
adfcc4d0-3b11-4acd-aeb2-ae5ee057deab	cf0a3f38-5850-44e1-8574-808bd37d84a3	TCGA-E9-A22D-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/7e2627c0-dfa0-459e-9787-23995c079395	drs://dataguids.org/0c12916b-6782-4c1a-bf61-b52de1f786eb	drs://dataguids.org/d1d4882f-8efd-40ba-b311-df07e97dbbe7	drs://dataguids.org/f8be0c7a-74e9-4e33-8d21-bb2200366fe8	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
fbddb4fb-4667-4e68-bc82-3ae0b9dbd057	4fba3deb-db94-44b5-a0f2-a575d270779e	TCGA-E2-A14R-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/f8fbe11a-7ac0-48d5-9873-948ffded7d01	drs://dataguids.org/9ba0b6a9-614f-4537-8cbe-df6db5d81b08	drs://dataguids.org/4ebb39bf-7cde-4c1a-965d-86905e99e349	drs://dataguids.org/d72c381f-75ed-45f3-a061-3f3dcb6f7f8e	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
764a5732-0b44-4cbe-93f2-7b84fd7d81a1	910655da-2c12-4572-96b7-ded616e69b4b	TCGA-MS-A51U-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/8ed10a96-a7f6-4ac7-bb94-822e8ab84cd3	__DELETE__	drs://dataguids.org/7f8ec254-3d83-4028-b9af-507975336ea7	drs://dataguids.org/b70109aa-89af-4d34-8f9d-599eec372d0d	drs://dataguids.org/5e7f275a-e515-4a59-9f7b-f73df813c617	drs://dataguids.org/28d94237-08c7-47ea-82a3-c9d0bce7efb8	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/8bea48ff-1c07-49d0-a05e-50bc43c9b2d0	drs://dataguids.org/133b5c23-8043-4af8-8865-df1cd6f127d3	drs://dataguids.org/8ea6dc2d-810a-48b5-8e36-cff6a382d751	drs://dataguids.org/5bb779ce-ad42-4e24-956c-7dc46bb03b74	drs://dataguids.org/df0432ae-531c-4f7f-a8fb-11b04d36a5e0	drs://dataguids.org/49e8bedb-d49f-4902-8679-b9c2e773ed66	drs://dataguids.org/7d0c12bb-3d5c-4a6b-8847-ea230bd52ee1	drs://dataguids.org/a22f0a97-4b8b-4e03-ad35-6fae5522a88a	drs://dataguids.org/da0b4e7c-911a-4d10-9b83-0dec97611331	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
142d082f-444c-4384-97c0-bbc78e228470	e8614b7d-132e-4b4e-b1ae-df8bb4f2d4d4	TCGA-EW-A1IX-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	__DELETE__	__DELETE__	drs://dataguids.org/fdd67f3d-fabc-4428-85ba-034c2131c3d0	drs://dataguids.org/f8d0991e-d6c5-48f0-9254-9acee7b02fb3	drs://dataguids.org/9d5745de-59b6-4b1f-9029-cc30fef97f89	__DELETE__	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/8051146d-c71d-44cd-983c-ad1f99f65908	__DELETE__	__DELETE__	drs://dataguids.org/ba9d0da2-a9c1-4335-9f82-be19733b9c47	drs://dataguids.org/a14f3eb9-20d7-4b22-8721-060ec25fdd0d	drs://dataguids.org/b4a1fb49-f9f5-42e7-aed4-3f9d4b09269b	drs://dataguids.org/28f93af6-3615-47a8-9d94-4ef4da46227d	drs://dataguids.org/26856fa7-dd5f-4951-9c29-bba62f2ed9bb	drs://dataguids.org/788791bc-0d82-4f63-9e27-87dd092fc74c	drs://dataguids.org/2633ab38-d4b0-436f-a620-93711999f2d2	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
960d194f-fe39-42a0-831d-5c031cf93544	2779fa01-ac93-4e80-a997-3385f72172c3	TCGA-A8-A08S-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/7ec3057c-44ee-4542-95c4-920011065172	__DELETE__	drs://dataguids.org/848d4d26-3937-4cc5-b962-5db76b05efe0	drs://dataguids.org/e13fee72-4a90-4f59-bd2c-e77a9f776759	drs://dataguids.org/60778de0-458a-4b58-91cd-fdb879235c0c	drs://dataguids.org/ff75015c-95de-4583-bfea-967aea2868a5	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	drs://dataguids.org/2166a45b-ed1e-47b9-aea3-b06f5222fc15	drs://dataguids.org/ed4e557d-1942-4e52-8483-9f7ce67bc6f2	__DELETE__	drs://dataguids.org/cc326f76-9260-44fa-ad89-162a610d8556	drs://dataguids.org/92fc3520-e19d-4499-be04-93e1d8fe1d32	drs://dataguids.org/0d33555a-352a-4f8e-b63e-93a226c4d360	drs://dataguids.org/64608bea-df03-4936-964d-cd9b9082a92f	drs://dataguids.org/6a3ed02c-cbd6-49a1-ab82-065dc847ce97	drs://dataguids.org/4208d9b2-dad1-4542-add6-00f7b7a6deb8	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/f9b4d4fa-b43d-488b-921c-73c49571179f	__DELETE__	__DELETE__	drs://dataguids.org/f05d66bb-3331-4e30-8c99-bafa60a48d56	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
b5abf230-6ba6-401e-b629-ee1e997dd0eb	deba32e4-0e68-4711-941b-3b63bd965afb	TCGA-A2-A3XY-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
71999a1e-3573-4baa-8fbf-4cb8c8b77174	fcef8cb5-fb2c-4bfb-82cd-6b9f3145182c	TCGA-BH-A0HP-01Z	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/05fb451c-d056-42fd-bdef-4ff11ab78698	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
bbbb661e-13e7-4504-893b-78c8e1064982	e3c336f5-c32f-4c5d-81fb-e2408ae145b2	TCGA-AR-A0U0-01Z	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/ee47afc4-e6bc-4039-bd46-7930be9bdfc8	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
a7945d1c-35ca-4c95-98c6-ccb6e6d2b39c	1f99e4d4-4e8b-4cc1-a129-227a2a82780e	TCGA-AR-A1AL-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	drs://dataguids.org/36d46ca4-57f0-4189-932d-647f696d7ea1	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/8fd00959-dc91-4183-8e13-22a03c0687ab	drs://dataguids.org/dda4a6be-d565-4e42-b7a6-0872c18ed550	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	drs://dataguids.org/fad28ba6-6094-4f08-a594-5b5fb290e80d	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/0183a137-ce52-4716-9b50-d65d979d07c5	drs://dataguids.org/66e39ae0-311b-4dd9-b44d-19dcef37aa73	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/4e2b74dc-00d1-4e25-ab38-984d2a6a87dc	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
3902b455-d789-485e-92c5-53fa64165660	6d24e675-2fa4-4102-861f-7516650b3049	TCGA-LL-A5YP-10A	NB	Blood Derived Normal	Not Reported	Not Reported	Blood Derived Normal	__DELETE__	__DELETE__	drs://dataguids.org/c4e93b85-38f5-4801-a62c-d99ead0998a9	drs://dataguids.org/469821b2-4854-42c2-b50a-2e0f00010fa6	__DELETE__	drs://dataguids.org/b1f8e548-d2b9-4200-87ef-92549e5503ba	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
1f617c60-d09c-4de3-9973-cf655bea3046	95cef916-5545-455b-920c-773a54fc7676	TCGA-AC-A3QQ-01A	TP	Primary Tumor	Not Reported	Not Reported	Primary Tumor	__DELETE__	__DELETE__	drs://dataguids.org/ea576041-d73d-4a39-8963-a8cae929bf4f	drs://dataguids.org/1eed75f4-2b6e-47e5-8699-5c697420dc34	drs://dataguids.org/ef9502a3-cc9a-46a8-80f7-65c89b17150d	drs://dataguids.org/727fca34-c7f6-448b-8cfb-e489d5d64219	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/072c9f04-f667-4107-b9f9-98d4f0afe872	drs://dataguids.org/cf5965f0-d92e-4cb3-bd5e-2fcd0a054b87	drs://dataguids.org/3157a8cb-4f6b-4a7a-a3b5-d4868302a295	drs://dataguids.org/ff096cc5-8175-4ec0-be1f-5036e7bd7cce	__DELETE__	drs://dataguids.org/54db7b01-8fa2-4375-b7fa-07e4fa7f1f8c	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
54e5a437-3bc0-4d22-880c-926582b86bcb	ef4cbd38-bc79-4d60-a715-647edd2ebe9e	TCGA-E2-A1LG-11A	NT	Solid Tissue Normal	Not Reported	Not Reported	Solid Tissue Normal	__DELETE__	__DELETE__	drs://dataguids.org/94c324f6-bf5d-4eed-b6cb-8139df8f93b5	drs://dataguids.org/b3335a4b-ff85-44ed-b416-3681315b76ef	drs://dataguids.org/791d2ef4-7edd-488d-aa84-e63c9f1cf328	drs://dataguids.org/cb6bb26e-5f41-41f9-8f7c-7978dca807c3	drs://dataguids.org/995c0111-d90b-4140-bee7-3845436c3b42	drs://dataguids.org/053f01ed-3154-4aea-9e7f-932c435034b3	drs://dataguids.org/5a6c3396-8c49-4c25-8a86-7ae63a887c43	drs://dataguids.org/6c93f518-1956-4435-9806-37185266d248	drs://dataguids.org/cd0d1636-ae95-4141-94b3-8218eb3b8b25	drs://dataguids.org/f9ff49e9-31ce-4051-9157-4bf4b0c5859a	__DELETE__	__DELETE__	drs://dataguids.org/8f9c3431-ec73-4735-9f30-91f1b416bf7c	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/9e84659e-284f-4f9b-9de7-258becdd92a6	__DELETE__	__DELETE__	drs://dataguids.org/0b4cfe85-0c5d-4af7-8c31-7df241291016	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	drs://dataguids.org/8e6b18ae-ea40-4e95-bd4e-254c4ab7ca1a	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__	__DELETE__
